"","player_name","match_round","vote","season","player_team"
"4712","Zac Williams","9",5,2020,"Greater Western Sydney"
"4713","Tim Taranto","9",1,2020,"Greater Western Sydney"
"4714","Tim Taranto","9",1,2020,"Greater Western Sydney"
"4715","Harry Himmelberg","9",1,2020,"Greater Western Sydney"
"4716","Harry Himmelberg","9",1,2020,"Greater Western Sydney"
"4717","Luke Ryan","9",10,2020,"Fremantle"
"4718","David Mundy","9",8,2020,"Fremantle"
"4719","Caleb Serong","9",6,2020,"Fremantle"
"4720","Brayden Maynard","9",3,2020,"Collingwood"
"4721","Matt Taberner","9",2,2020,"Fremantle"
"4722","Steele Sidebottom","9",1,2020,"Collingwood"
"4723","Zak Butters","10",7,2020,"Port Adelaide"
"4724","Jack Macrae","10",7,2020,"Western Bulldogs"
"4725","Tom Jonas","10",4,2020,"Port Adelaide"
"4726","Marcus Bontempelli","10",4,2020,"Western Bulldogs"
"4727","Peter Ladhams","10",3,2020,"Port Adelaide"
"4728","Tom Clurey","10",3,2020,"Port Adelaide"
"4729","Charlie Dixon","10",2,2020,"Port Adelaide"
"4730","Liam Baker","10",9,2020,"Richmond"
"4731","Shai Bolton","10",8,2020,"Richmond"
"4732","Dustin Martin","10",7,2020,"Richmond"
"4733","Tom J. Lynch","10",3,2020,"Richmond"
"4734","Lachie Neale","10",2,2020,"Brisbane Lions"
"4735","Noah Balta","10",1,2020,"Richmond"
"4736","Cameron Guthrie","10",10,2020,"Geelong"
"4737","Gryan Miers","10",8,2020,"Geelong"
"4738","Sam Menegola","10",5,2020,"Geelong"
"4739","Jack Henry","10",3,2020,"Geelong"
"4740","Mark Blicavs","10",2,2020,"Geelong"
"4741","Jy Simpkin","10",2,2020,"North Melbourne"
"4742","Clayton Oliver","10",10,2020,"Melbourne"
"4743","Jack Viney","10",7,2020,"Melbourne"
"4744","Steven May","10",6,2020,"Melbourne"
"4745","Christian Petracca","10",3,2020,"Melbourne"
"4746","Sam Weideman","10",2,2020,"Melbourne"
"4747","Christian Salem","10",2,2020,"Melbourne"
"4748","Taylor Adams","10",10,2020,"Collingwood"
"4749","Josh Daicos","10",6,2020,"Collingwood"
"4750","Adam Treloar","10",4,2020,"Collingwood"
"4751","Brayden Maynard","10",4,2020,"Collingwood"
"4752","Brayden Sier","10",2,2020,"Collingwood"
"4753","Jackson Thurlow","10",2,2020,"Sydney"
"4754","Jake Lloyd","10",1,2020,"Sydney"
"4755","John Noble","10",1,2020,"Collingwood"
"4756","Dan Butler","10",10,2020,"St Kilda"
"4757","Jack Steele","10",5,2020,"St Kilda"
"4758","Touk Miller","10",5,2020,"Gold Coast"
"4759","Jack Billings","10",4,2020,"St Kilda"
"4760","Jarrod Witts","10",4,2020,"Gold Coast"
"4761","Hugh Greenwood","10",1,2020,"Gold Coast"
"4762","Jack Lukosius","10",1,2020,"Gold Coast"
"4763","Zach Merrett","10",9,2020,"Essendon"
"4764","Lachie Whitfield","10",7,2020,"Greater Western Sydney"
"4765","Lachie Whitfield","10",7,2020,"Greater Western Sydney"
"4766","Tim Taranto","10",6,2020,"Greater Western Sydney"
"4767","Tim Taranto","10",6,2020,"Greater Western Sydney"
"4768","Adam Saad","10",4,2020,"Essendon"
"4769","Stephen Coniglio","10",4,2020,"Greater Western Sydney"
"4770","Stephen Coniglio","10",4,2020,"Greater Western Sydney"
"4771","Ollie Wines","11",10,2020,"Port Adelaide"
"4772","Travis Boak","11",8,2020,"Port Adelaide"
"4773","Zak Butters","11",3,2020,"Port Adelaide"
"4774","Peter Ladhams","11",3,2020,"Port Adelaide"
"4775","Sam Powell-Pepper","11",2,2020,"Port Adelaide"
"4776","Robbie Gray","11",2,2020,"Port Adelaide"
"4777","Charlie Dixon","11",2,2020,"Port Adelaide"
"4778","Lachie Neale","11",10,2020,"Brisbane Lions"
"4779","Dayne Zorko","11",8,2020,"Brisbane Lions"
"4780","Eric Hipwood","11",5,2020,"Brisbane Lions"
"4781","Jarryd Lyons","11",4,2020,"Brisbane Lions"
"4782","Jack Macrae","11",2,2020,"Western Bulldogs"
"4783","Zac Bailey","11",1,2020,"Brisbane Lions"
"4784","Dom Sheed","11",10,2020,"West Coast"
"4785","Nic Naitanui","11",8,2020,"West Coast"
"4786","Zac Fisher","11",6,2020,"Carlton"
"4787","Liam Jones","11",2,2020,"Carlton"
"4788","Elliot Yeo","11",2,2020,"West Coast"
"4789","Tim Kelly","11",1,2020,"West Coast"
"4790","Patrick Cripps","11",1,2020,"Carlton"
"4791","Christian Petracca","11",10,2020,"Melbourne"
"4792","Clayton Oliver","11",8,2020,"Melbourne"
"4793","Angus Brayshaw","11",6,2020,"Melbourne"
"4794","Jake Lever","11",4,2020,"Melbourne"
"4795","Sam Weideman","11",1,2020,"Melbourne"
"4796","Ed Langdon","11",1,2020,"Melbourne"
"4797","Sam Menegola","11",8,2020,"Geelong"
"4798","Gary Rohan","11",7,2020,"Geelong"
"4799","Tom Hawkins","11",5,2020,"Geelong"
"4800","Mark O'Connor","11",5,2020,"Geelong"
"4801","Zach Tuohy","11",3,2020,"Geelong"
"4802","Mitch Duncan","11",2,2020,"Geelong"
"4803","Adam Cerra","11",9,2020,"Fremantle"
"4804","Andrew Brayshaw","11",9,2020,"Fremantle"
"4805","Nat Fyfe","11",4,2020,"Fremantle"
"4806","Caleb Serong","11",3,2020,"Fremantle"
"4807","Sean Darcy","11",2,2020,"Fremantle"
"4808","David Mundy","11",2,2020,"Fremantle"
"4809","Nathan Wilson","11",1,2020,"Fremantle"
"4810","Rory Laird","11",9,2020,"Adelaide"
"4811","Taylor Adams","11",8,2020,"Collingwood"
"4812","Jack Crisp","11",6,2020,"Collingwood"
"4813","Brayden Maynard","11",5,2020,"Collingwood"
"4814","Darcy Cameron","11",1,2020,"Collingwood"
"4815","Reilly O'Brien","11",1,2020,"Adelaide"
"4816","Zach Merrett","11",10,2020,"Essendon"
"4817","Jordan Ridley","11",7,2020,"Essendon"
"4818","Andrew McGrath","11",6,2020,"Essendon"
"4819","Lachie Weller","11",5,2020,"Gold Coast"
"4820","David Zaharakis","11",2,2020,"Essendon"
"4821","Luke Parker","12",10,2020,"Sydney"
"4822","James Rowbottom","12",4,2020,"Sydney"
"4823","Dane Rampe","12",4,2020,"Sydney"
"4824","Josh Kelly","12",3,2020,"Greater Western Sydney"
"4825","Josh Kelly","12",3,2020,"Greater Western Sydney"
"4826","Jordan Dawson","12",3,2020,"Sydney"
"4827","Lewis Melican","12",2,2020,"Sydney"
"4828","Nick Blakey","12",2,2020,"Sydney"
"4829","Callum Sinclair","12",1,2020,"Sydney"
"4830","Jake Lloyd","12",1,2020,"Sydney"
"4831","Tom Hawkins","12",10,2020,"Geelong"
"4832","Patrick Dangerfield","12",8,2020,"Geelong"
"4833","Mark Blicavs","12",4,2020,"Geelong"
"4834","Cameron Guthrie","12",4,2020,"Geelong"
"4835","Harry Taylor","12",3,2020,"Geelong"
"4836","Sam Menegola","12",1,2020,"Geelong"
"4837","Jed Anderson","12",9,2020,"North Melbourne"
"4838","Jarryd Lyons","12",9,2020,"Brisbane Lions"
"4839","Dayne Zorko","12",3,2020,"Brisbane Lions"
"4840","Lachie Neale","12",3,2020,"Brisbane Lions"
"4841","Todd Goldstein","12",2,2020,"North Melbourne"
"4842","Luke Davies-Uniacke","12",2,2020,"North Melbourne"
"4843","Luke McDonald","12",1,2020,"North Melbourne"
"4844","Ryan Lester","12",1,2020,"Brisbane Lions"
"4845","Ed Langdon","12",6,2020,"Melbourne"
"4846","Clayton Oliver","12",6,2020,"Melbourne"
"4847","Angus Brayshaw","12",6,2020,"Melbourne"
"4848","Christian Petracca","12",4,2020,"Melbourne"
"4849","Taylor Adams","12",3,2020,"Collingwood"
"4850","Steele Sidebottom","12",3,2020,"Collingwood"
"4851","Charlie Spargo","12",2,2020,"Melbourne"
"4852","Ed Curnow","12",10,2020,"Carlton"
"4853","Luke Ryan","12",7,2020,"Fremantle"
"4854","Matt Taberner","12",5,2020,"Fremantle"
"4855","Nat Fyfe","12",3,2020,"Fremantle"
"4856","Patrick Cripps","12",3,2020,"Carlton"
"4857","Sam Walsh","12",2,2020,"Carlton"
"4858","Marcus Bontempelli","12",10,2020,"Western Bulldogs"
"4859","Aaron Naughton","12",8,2020,"Western Bulldogs"
"4860","Bailey Smith","12",6,2020,"Western Bulldogs"
"4861","Bailey Williams","12",4,2020,"Western Bulldogs"
"4862","Caleb Daniel","12",1,2020,"Western Bulldogs"
"4863","Easton Wood","12",1,2020,"Western Bulldogs"
"4864","Zak Jones","12",10,2020,"St Kilda"
"4865","Jack Billings","12",5,2020,"St Kilda"
"4866","Paddy Ryder","12",5,2020,"St Kilda"
"4867","Josh Battle","12",4,2020,"St Kilda"
"4868","Nick Coffield","12",3,2020,"St Kilda"
"4869","Andrew McGrath","12",2,2020,"Essendon"
"4870","Dylan Shiel","12",1,2020,"Essendon"
"4871","Tom Barrass","12",10,2020,"West Coast"
"4872","Liam Ryan","12",8,2020,"West Coast"
"4873","James Worpel","12",4,2020,"Hawthorn"
"4874","Jack Darling","12",3,2020,"West Coast"
"4875","Jeremy McGovern","12",2,2020,"West Coast"
"4876","Andrew Gaff","12",2,2020,"West Coast"
"4877","Nic Naitanui","12",1,2020,"West Coast"
"4878","Jack Lukosius","12",9,2020,"Gold Coast"
"4879","Trent Cotchin","12",9,2020,"Richmond"
"4880","Noah Anderson","12",5,2020,"Gold Coast"
"4881","Kane Lambert","12",3,2020,"Richmond"
"4882","Nick Vlastuin","12",2,2020,"Richmond"
"4883","Wil Powell","12",1,2020,"Gold Coast"
"4884","Jack Riewoldt","12",1,2020,"Richmond"
"4885","Marc Murphy","13",10,2020,"Carlton"
"4886","Jack Martin","13",4,2020,"Carlton"
"4887","Sam Walsh","13",4,2020,"Carlton"
"4888","Liam Jones","13",3,2020,"Carlton"
"4889","Patrick Cripps","13",3,2020,"Carlton"
"4890","Jacob Weitering","13",2,2020,"Carlton"
"4891","Harry McKay","13",2,2020,"Carlton"
"4892","Michael Gibbons","13",1,2020,"Carlton"
"4893","Jack Newnes","13",1,2020,"Carlton"
"4894","Marcus Bontempelli","13",9,2020,"Western Bulldogs"
"4895","Mitch Wallis","13",5,2020,"Western Bulldogs"
"4896","Lachie Hunter","13",5,2020,"Western Bulldogs"
"4897","Tom Liberatore","13",4,2020,"Western Bulldogs"
"4898","Bailey Smith","13",3,2020,"Western Bulldogs"
"4899","Steven May","13",2,2020,"Melbourne"
"4900","Jack Macrae","13",1,2020,"Western Bulldogs"
"4901","Jason Johannisen","13",1,2020,"Western Bulldogs"
"4902","Travis Boak","13",10,2020,"Port Adelaide"
"4903","James Worpel","13",7,2020,"Hawthorn"
"4904","Zak Butters","13",4,2020,"Port Adelaide"
"4905","Tom Mitchell","13",3,2020,"Hawthorn"
"4906","Trent McKenzie","13",2,2020,"Port Adelaide"
"4907","Tom Clurey","13",2,2020,"Port Adelaide"
"4908","Darcy Byrne-Jones","13",1,2020,"Port Adelaide"
"4909","Sam Frost","13",1,2020,"Hawthorn"
"4910","Dustin Martin","13",9,2020,"Richmond"
"4911","Shai Bolton","13",9,2020,"Richmond"
"4912","Jack Graham","13",5,2020,"Richmond"
"4913","Zach Merrett","13",4,2020,"Essendon"
"4914","Liam Baker","13",2,2020,"Richmond"
"4915","Jordan Ridley","13",1,2020,"Essendon"
"4916","Luke Ryan","13",10,2020,"Fremantle"
"4917","David Mundy","13",8,2020,"Fremantle"
"4918","Andrew Brayshaw","13",6,2020,"Fremantle"
"4919","Brennan Cox","13",3,2020,"Fremantle"
"4920","Caleb Serong","13",2,2020,"Fremantle"
"4921","Matt Taberner","13",1,2020,"Fremantle"
"4922","Cameron Guthrie","13",10,2020,"Geelong"
"4923","Mitch Duncan","13",8,2020,"Geelong"
"4924","Rhys Stanley","13",3,2020,"Geelong"
"4925","Matt Crouch","13",3,2020,"Adelaide"
"4926","Patrick Dangerfield","13",3,2020,"Geelong"
"4927","Sam Menegola","13",2,2020,"Geelong"
"4928","Rory Laird","13",1,2020,"Adelaide"
"4929","Jack Steele","13",8,2020,"St Kilda"
"4930","Harris Andrews","13",8,2020,"Brisbane Lions"
"4931","Jarrod Berry","13",6,2020,"Brisbane Lions"
"4932","Zac Bailey","13",5,2020,"Brisbane Lions"
"4933","Zak Jones","13",2,2020,"St Kilda"
"4934","Sebastian Ross","13",1,2020,"St Kilda"
"4935","Jeremy McGovern","13",10,2020,"West Coast"
"4936","Nic Naitanui","13",7,2020,"West Coast"
"4937","Josh Kelly","13",7,2020,"Greater Western Sydney"
"4938","Josh Kelly","13",7,2020,"Greater Western Sydney"
"4939","Harry Perryman","13",2,2020,"Greater Western Sydney"
"4940","Harry Perryman","13",2,2020,"Greater Western Sydney"
"4941","Andrew Gaff","13",2,2020,"West Coast"
"4942","Josh Rotham","13",1,2020,"West Coast"
"4943","Jake Riccardi","13",1,2020,"Greater Western Sydney"
"4944","Jake Riccardi","13",1,2020,"Greater Western Sydney"
"4945","Darcy Moore","13",7,2020,"Collingwood"
"4946","Taylor Adams","13",7,2020,"Collingwood"
"4947","Scott Pendlebury","13",6,2020,"Collingwood"
"4948","Jed Anderson","13",5,2020,"North Melbourne"
"4949","Brayden Maynard","13",4,2020,"Collingwood"
"4950","Steele Sidebottom","13",1,2020,"Collingwood"
"4951","Andrew McGrath","14",10,2020,"Essendon"
"4952","Zach Merrett","14",8,2020,"Essendon"
"4953","Ben McEvoy","14",6,2020,"Hawthorn"
"4954","Joe Daniher","14",4,2020,"Essendon"
"4955","Kyle Langford","14",2,2020,"Essendon"
"4956","Noah Balta","14",9,2020,"Richmond"
"4957","Trent Cotchin","14",9,2020,"Richmond"
"4958","Liam Ryan","14",4,2020,"West Coast"
"4959","Nick Vlastuin","14",3,2020,"Richmond"
"4960","Bachar Houli","14",2,2020,"Richmond"
"4961","Jack Graham","14",2,2020,"Richmond"
"4962","Andrew Gaff","14",1,2020,"West Coast"
"4963","Patrick Dangerfield","14",10,2020,"Geelong"
"4964","Lachie Hunter","14",6,2020,"Western Bulldogs"
"4965","Tom Stewart","14",4,2020,"Geelong"
"4966","Jed Bews","14",4,2020,"Geelong"
"4967","Caleb Daniel","14",2,2020,"Western Bulldogs"
"4968","Marcus Bontempelli","14",2,2020,"Western Bulldogs"
"4969","Hayden Crozier","14",1,2020,"Western Bulldogs"
"4970","Gary Rohan","14",1,2020,"Geelong"
"4971","Robbie Gray","14",10,2020,"Port Adelaide"
"4972","Charlie Dixon","14",8,2020,"Port Adelaide"
"4973","Jake Lloyd","14",3,2020,"Sydney"
"4974","Ollie Wines","14",3,2020,"Port Adelaide"
"4975","Sam Powell-Pepper","14",3,2020,"Port Adelaide"
"4976","Travis Boak","14",2,2020,"Port Adelaide"
"4977","Josh P. Kennedy","14",1,2020,"Sydney"
"4978","Lachie Whitfield","14",10,2020,"Greater Western Sydney"
"4979","Lachie Whitfield","14",10,2020,"Greater Western Sydney"
"4980","Jeremy Cameron","14",8,2020,"Greater Western Sydney"
"4981","Jeremy Cameron","14",8,2020,"Greater Western Sydney"
"4982","Jake Riccardi","14",6,2020,"Greater Western Sydney"
"4983","Jake Riccardi","14",6,2020,"Greater Western Sydney"
"4984","Tim Taranto","14",2,2020,"Greater Western Sydney"
"4985","Tim Taranto","14",2,2020,"Greater Western Sydney"
"4986","Stephen Coniglio","14",2,2020,"Greater Western Sydney"
"4987","Stephen Coniglio","14",2,2020,"Greater Western Sydney"
"4988","David Mundy","14",1,2020,"Fremantle"
"4989","Jacob Hopper","14",1,2020,"Greater Western Sydney"
"4990","Jacob Hopper","14",1,2020,"Greater Western Sydney"
"4991","Steven May","14",10,2020,"Melbourne"
"4992","Christian Petracca","14",8,2020,"Melbourne"
"4993","Jack Steele","14",6,2020,"St Kilda"
"4994","Bradley Hill","14",3,2020,"St Kilda"
"4995","Ed Langdon","14",3,2020,"Melbourne"
"4996","Taylor Adams","14",7,2020,"Collingwood"
"4997","Jack Crisp","14",6,2020,"Collingwood"
"4998","Darcy Moore","14",6,2020,"Collingwood"
"4999","Brodie Grundy","14",4,2020,"Collingwood"
"5000","Scott Pendlebury","14",3,2020,"Collingwood"
"5001","Josh Thomas","14",2,2020,"Collingwood"
"5002","Sam Walsh","14",2,2020,"Carlton"
"5003","Ben Ainsworth","14",10,2020,"Gold Coast"
"5004","Noah Anderson","14",7,2020,"Gold Coast"
"5005","Hugh Greenwood","14",6,2020,"Gold Coast"
"5006","Ben King","14",3,2020,"Gold Coast"
"5007","Touk Miller","14",3,2020,"Gold Coast"
"5008","Lachie Weller","14",1,2020,"Gold Coast"
"5009","Matt Crouch","15",9,2020,"Adelaide"
"5010","Reilly O'Brien","15",6,2020,"Adelaide"
"5011","Brad Crouch","15",6,2020,"Adelaide"
"5012","Brodie Smith","15",4,2020,"Adelaide"
"5013","Rory Laird","15",2,2020,"Adelaide"
"5014","Shane McAdam","15",2,2020,"Adelaide"
"5015","Harry Schoenberg","15",1,2020,"Adelaide"
"5016","Liam Ryan","15",10,2020,"West Coast"
"5017","Anthony McDonald-Tipungwuti","15",8,2020,"Essendon"
"5018","Jack Darling","15",4,2020,"West Coast"
"5019","Dylan Shiel","15",3,2020,"Essendon"
"5020","Zach Merrett","15",3,2020,"Essendon"
"5021","Jordan Ridley","15",2,2020,"Essendon"
"5022","Nat Fyfe","15",10,2020,"Fremantle"
"5023","Nick Vlastuin","15",4,2020,"Richmond"
"5024","Kamdyn McIntosh","15",4,2020,"Richmond"
"5025","Jack Graham","15",3,2020,"Richmond"
"5026","Noah Balta","15",3,2020,"Richmond"
"5027","Reece Conca","15",2,2020,"Fremantle"
"5028","Blake Acres","15",2,2020,"Fremantle"
"5029","Marlion Pickett","15",1,2020,"Richmond"
"5030","Jayden Short","15",1,2020,"Richmond"
"5031","Luke Parker","15",9,2020,"Sydney"
"5032","Jake Lloyd","15",8,2020,"Sydney"
"5033","Josh P. Kennedy","15",4,2020,"Sydney"
"5034","Ed Langdon","15",3,2020,"Melbourne"
"5035","Justin McInerney","15",2,2020,"Sydney"
"5036","Nick Blakey","15",2,2020,"Sydney"
"5037","Max Gawn","15",1,2020,"Melbourne"
"5038","Jordan Dawson","15",1,2020,"Sydney"
"5039","Nick Haynes","15",10,2020,"Greater Western Sydney"
"5040","Nick Haynes","15",10,2020,"Greater Western Sydney"
"5041","Sam Walsh","15",8,2020,"Carlton"
"5042","Toby Greene","15",6,2020,"Greater Western Sydney"
"5043","Toby Greene","15",6,2020,"Greater Western Sydney"
"5044","Jacob Weitering","15",4,2020,"Carlton"
"5045","Sam Docherty","15",2,2020,"Carlton"
"5046","Jarryd Lyons","15",9,2020,"Brisbane Lions"
"5047","Scott Pendlebury","15",8,2020,"Collingwood"
"5048","Jarrod Berry","15",5,2020,"Brisbane Lions"
"5049","Brandon Starcevich","15",4,2020,"Brisbane Lions"
"5050","Oscar McInerney","15",2,2020,"Brisbane Lions"
"5051","Jack Crisp","15",2,2020,"Collingwood"
"5052","Travis Boak","16",10,2020,"Port Adelaide"
"5053","Ollie Wines","16",8,2020,"Port Adelaide"
"5054","Scott Lycett","16",4,2020,"Port Adelaide"
"5055","Luke Davies-Uniacke","16",3,2020,"North Melbourne"
"5056","Darcy Byrne-Jones","16",2,2020,"Port Adelaide"
"5057","Karl Amon","16",2,2020,"Port Adelaide"
"5058","Zak Butters","16",1,2020,"Port Adelaide"
"5059","Chad Wingard","16",6,2020,"Hawthorn"
"5060","Rowan Marshall","16",5,2020,"St Kilda"
"5061","Sebastian Ross","16",5,2020,"St Kilda"
"5062","Nick Coffield","16",4,2020,"St Kilda"
"5063","Jack Steele","16",3,2020,"St Kilda"
"5064","Bradley Hill","16",3,2020,"St Kilda"
"5065","Ben Long","16",2,2020,"St Kilda"
"5066","Tom Mitchell","16",2,2020,"Hawthorn"
"5067","Sam Menegola","16",10,2020,"Geelong"
"5068","Tom Hawkins","16",8,2020,"Geelong"
"5069","Patrick Dangerfield","16",5,2020,"Geelong"
"5070","Mitch Duncan","16",3,2020,"Geelong"
"5071","Gryan Miers","16",2,2020,"Geelong"
"5072","Tom Stewart","16",1,2020,"Geelong"
"5073","Jed Bews","16",1,2020,"Geelong"
"5074","Toby McLean","16",9,2020,"Western Bulldogs"
"5075","Josh Dunkley","16",7,2020,"Western Bulldogs"
"5076","Marcus Bontempelli","16",5,2020,"Western Bulldogs"
"5077","Caleb Daniel","16",3,2020,"Western Bulldogs"
"5078","Liam Ryan","16",2,2020,"West Coast"
"5079","Tom Liberatore","16",2,2020,"Western Bulldogs"
"5080","Tom Barrass","16",1,2020,"West Coast"
"5081","Jack Macrae","16",1,2020,"Western Bulldogs"
"5082","Adam Cerra","16",10,2020,"Fremantle"
"5083","Michael Walters","16",8,2020,"Fremantle"
"5084","David Mundy","16",6,2020,"Fremantle"
"5085","Nat Fyfe","16",2,2020,"Fremantle"
"5086","Blake Acres","16",2,2020,"Fremantle"
"5087","Jack Viney","16",1,2020,"Melbourne"
"5088","Nathan Wilson","16",1,2020,"Fremantle"
"5089","Rory Laird","16",10,2020,"Adelaide"
"5090","Matt Crouch","16",8,2020,"Adelaide"
"5091","Shane McAdam","16",5,2020,"Adelaide"
"5092","Brad Crouch","16",3,2020,"Adelaide"
"5093","Lachie Whitfield","16",2,2020,"Greater Western Sydney"
"5094","Lachie Whitfield","16",2,2020,"Greater Western Sydney"
"5095","Elliott Himmelberg","16",2,2020,"Adelaide"
"5096","Sam Walsh","16",10,2020,"Carlton"
"5097","Sam Petrevski-Seton","16",8,2020,"Carlton"
"5098","Oliver Florent","16",4,2020,"Sydney"
"5099","Lachie Plowman","16",3,2020,"Carlton"
"5100","Jake Lloyd","16",3,2020,"Sydney"
"5101","Tom McCartin","16",1,2020,"Sydney"
"5102","Kade Simpson","16",1,2020,"Carlton"
"5103","Lachie Neale","16",10,2020,"Brisbane Lions"
"5104","Dayne Zorko","16",7,2020,"Brisbane Lions"
"5105","Hugh McCluggage","16",7,2020,"Brisbane Lions"
"5106","Eric Hipwood","16",2,2020,"Brisbane Lions"
"5107","Cam Rayner","16",2,2020,"Brisbane Lions"
"5108","Daniel Rich","16",2,2020,"Brisbane Lions"
"5109","Tim Kelly","17",10,2020,"West Coast"
"5110","Nic Naitanui","17",8,2020,"West Coast"
"5111","Andrew Gaff","17",5,2020,"West Coast"
"5112","Tom Barrass","17",4,2020,"West Coast"
"5113","Liam Ryan","17",2,2020,"West Coast"
"5114","Jack Steele","17",1,2020,"St Kilda"
"5115","Dylan Grimes","17",9,2020,"Richmond"
"5116","Jack Riewoldt","17",9,2020,"Richmond"
"5117","Nick Vlastuin","17",3,2020,"Richmond"
"5118","Shai Bolton","17",3,2020,"Richmond"
"5119","Toby Nankervis","17",2,2020,"Richmond"
"5120","Jayden Short","17",2,2020,"Richmond"
"5121","Mark Blicavs","17",1,2020,"Geelong"
"5122","Tom Stewart","17",1,2020,"Geelong"
"5123","Nat Fyfe","17",8,2020,"Fremantle"
"5124","Michael Walters","17",8,2020,"Fremantle"
"5125","David Mundy","17",6,2020,"Fremantle"
"5126","Blake Acres","17",3,2020,"Fremantle"
"5127","Jesse Hogan","17",2,2020,"Fremantle"
"5128","James Aish","17",2,2020,"Fremantle"
"5129","Sean Darcy","17",1,2020,"Fremantle"
"5130","Tom Rockliff","17",10,2020,"Port Adelaide"
"5131","Travis Boak","17",6,2020,"Port Adelaide"
"5132","Ollie Wines","17",5,2020,"Port Adelaide"
"5133","Scott Lycett","17",3,2020,"Port Adelaide"
"5134","Dan Houston","17",3,2020,"Port Adelaide"
"5135","Hamish Hartlett","17",2,2020,"Port Adelaide"
"5136","Connor Rozee","17",1,2020,"Port Adelaide"
"5137","Steven May","17",6,2020,"Melbourne"
"5138","Brent Daniels","17",6,2020,"Greater Western Sydney"
"5139","Brent Daniels","17",6,2020,"Greater Western Sydney"
"5140","Christian Petracca","17",6,2020,"Melbourne"
"5141","Josh Kelly","17",5,2020,"Greater Western Sydney"
"5142","Josh Kelly","17",5,2020,"Greater Western Sydney"
"5143","Ed Langdon","17",4,2020,"Melbourne"
"5144","Tom Green","17",2,2020,"Greater Western Sydney"
"5145","Tom Green","17",2,2020,"Greater Western Sydney"
"5146","Max Gawn","17",1,2020,"Melbourne"
"5147","Lachlan Sholl","17",9,2020,"Adelaide"
"5148","Rory Laird","17",9,2020,"Adelaide"
"5149","Matt Crouch","17",4,2020,"Adelaide"
"5150","Harry Schoenberg","17",3,2020,"Adelaide"
"5151","Tom Lynch","17",2,2020,"Adelaide"
"5152","Harry McKay","17",2,2020,"Carlton"
"5153","Bryce Gibbs","17",1,2020,"Adelaide"
"5154","Marcus Bontempelli","17",10,2020,"Western Bulldogs"
