"","supercoach","match_round","season","player_team","player_name"
"3597",96,"10",2020,"Richmond","Noah Balta"
"3598",95,"10",2020,"St Kilda","Callum Wilkie"
"3599",95,"10",2020,"Port Adelaide","Trent McKenzie"
"3600",95,"10",2020,"North Melbourne","Luke McDonald"
"3601",95,"10",2020,"Adelaide","Tom Lynch"
"3602",94,"10",2020,"Collingwood","Adam Treloar"
"3603",94,"10",2020,"Melbourne","Sam Weideman"
"3604",94,"10",2020,"Sydney","James Rowbottom"
"3605",94,"10",2020,"Collingwood","Steele Sidebottom"
"3606",93,"10",2020,"Western Bulldogs","Tim English"
"3607",93,"10",2020,"Gold Coast","Wil Powell"
"3608",93,"10",2020,"Gold Coast","Sam Collins"
"3609",93,"10",2020,"St Kilda","Nick Hind"
"3610",93,"10",2020,"Essendon","Michael Hurley"
"3611",92,"10",2020,"Essendon","Brandon Zerk-Thatcher"
"3612",92,"10",2020,"Greater Western Sydney","Tim Taranto"
"3613",91,"10",2020,"Melbourne","Angus Brayshaw"
"3614",91,"10",2020,"Greater Western Sydney","Callan Ward"
"3615",90,"10",2020,"Western Bulldogs","Josh Dunkley"
"3616",90,"10",2020,"North Melbourne","Robbie Tarrant"
"3617",90,"10",2020,"Essendon","Andrew McGrath"
"3618",90,"10",2020,"Collingwood","Brody Mihocek"
"3619",89,"10",2020,"Geelong","Patrick Dangerfield"
"3620",89,"10",2020,"Collingwood","Tom Phillips"
"3621",89,"10",2020,"Adelaide","Tom Doedee"
"3622",88,"10",2020,"Gold Coast","Ben Ainsworth"
"3623",88,"10",2020,"Port Adelaide","Darcy Byrne-Jones"
"3624",88,"10",2020,"Adelaide","Ben Keays"
"3625",88,"10",2020,"Greater Western Sydney","Jeremy Cameron"
"3626",88,"10",2020,"Western Bulldogs","Bailey Smith"
"3627",87,"10",2020,"Richmond","Jake Aarts"
"3628",87,"10",2020,"Port Adelaide","Hamish Hartlett"
"3629",86,"10",2020,"Western Bulldogs","Caleb Daniel"
"3630",86,"10",2020,"Melbourne","Bayley Fritsch"
"3631",86,"10",2020,"Western Bulldogs","Toby McLean"
"3632",86,"10",2020,"Greater Western Sydney","Jacob Hopper"
"3633",86,"10",2020,"Essendon","Mason Redman"
"3634",85,"10",2020,"Greater Western Sydney","Brent Daniels"
"3635",85,"10",2020,"Brisbane Lions","Alex Witherden"
"3636",85,"10",2020,"Sydney","Callum Sinclair"
"3637",85,"10",2020,"Adelaide","Elliott Himmelberg"
"3638",85,"10",2020,"Melbourne","Luke Jackson"
"3639",84,"10",2020,"Melbourne","Christian Salem"
"3640",83,"10",2020,"St Kilda","Nick Coffield"
"3641",83,"10",2020,"Gold Coast","Izak Rankine"
"3642",83,"10",2020,"Port Adelaide","Connor Rozee"
"3643",82,"10",2020,"Richmond","Kane Lambert"
"3644",81,"10",2020,"Richmond","Nick Vlastuin"
"3645",81,"10",2020,"Collingwood","Jack Crisp"
"3646",81,"10",2020,"Melbourne","Jake Melksham"
"3647",80,"10",2020,"Sydney","Sam Wicks"
"3648",80,"10",2020,"North Melbourne","Josh Walker"
"3649",78,"10",2020,"Gold Coast","Jarrod Harbrow"
"3650",78,"10",2020,"Melbourne","Tom Sparrow"
"3651",78,"10",2020,"Geelong","Rhys Stanley"
"3652",78,"10",2020,"Collingwood","Jamie Elliott"
"3653",78,"10",2020,"Brisbane Lions","Jarrod Berry"
"3654",77,"10",2020,"Sydney","Luke Parker"
"3655",77,"10",2020,"Melbourne","Ed Langdon"
"3656",77,"10",2020,"Collingwood","Josh Thomas"
"3657",77,"10",2020,"Adelaide","Daniel Talia"
"3658",77,"10",2020,"Adelaide","Paul Seedsman"
"3659",76,"10",2020,"Essendon","David Zaharakis"
"3660",76,"10",2020,"Collingwood","Jordan Roughead"
"3661",76,"10",2020,"Collingwood","Callum L. Brown"
"3662",75,"10",2020,"Greater Western Sydney","Aidan Corr"
"3663",75,"10",2020,"Collingwood","Darcy Moore"
"3664",74,"10",2020,"Sydney","Callum Mills"
"3665",74,"10",2020,"Essendon","Sam Draper"
"3666",74,"10",2020,"Gold Coast","David Swallow"
"3667",74,"10",2020,"Brisbane Lions","Dayne Zorko"
"3668",74,"10",2020,"North Melbourne","Bailey Scott"
"3669",73,"10",2020,"Essendon","Tom Cutler"
"3670",73,"10",2020,"St Kilda","Jake Carlisle"
"3671",73,"10",2020,"Brisbane Lions","Zac Bailey"
"3672",73,"10",2020,"Gold Coast","Sam Day"
"3673",72,"10",2020,"Sydney","Sam Reid"
"3674",72,"10",2020,"Brisbane Lions","Charlie Cameron"
"3675",72,"10",2020,"Sydney","Will Hayward"
"3676",72,"10",2020,"St Kilda","Dougal Howard"
"3677",72,"10",2020,"Geelong","Sam Simpson"
"3678",72,"10",2020,"St Kilda","Josh Battle"
"3679",72,"10",2020,"Essendon","Darcy Parish"
"3680",71,"10",2020,"Western Bulldogs","Patrick Lipinski"
"3681",71,"10",2020,"Essendon","Anthony McDonald-Tipungwuti"
"3682",71,"10",2020,"North Melbourne","Jared Polec"
"3683",71,"10",2020,"Richmond","Kamdyn McIntosh"
"3684",70,"10",2020,"Port Adelaide","Sam Powell-Pepper"
"3685",70,"10",2020,"Brisbane Lions","Mitch Robinson"
"3686",70,"10",2020,"Sydney","Oliver Florent"
"3687",70,"10",2020,"Port Adelaide","Ollie Wines"
"3688",69,"10",2020,"St Kilda","Dean Kent"
"3689",69,"10",2020,"Geelong","Mark O'Connor"
"3690",69,"10",2020,"Collingwood","Jaidyn Stephenson"
"3691",69,"10",2020,"Sydney","Dylan Stephens"
"3692",69,"10",2020,"St Kilda","Bradley Hill"
"3693",69,"10",2020,"Geelong","Jack Henry"
"3694",68,"10",2020,"Richmond","Marlion Pickett"
"3695",68,"10",2020,"Geelong","Tom Stewart"
"3696",68,"10",2020,"Western Bulldogs","Mitch Wallis"
"3697",68,"10",2020,"St Kilda","Paddy Ryder"
"3698",68,"10",2020,"Greater Western Sydney","Xavier O'Halloran"
"3699",67,"10",2020,"North Melbourne","Will Walker"
"3700",67,"10",2020,"Port Adelaide","Travis Boak"
"3701",67,"10",2020,"North Melbourne","Jamie Macmillan"
"3702",67,"10",2020,"Sydney","Tom McCartin"
"3703",67,"10",2020,"Adelaide","Lachlan Murphy"
"3704",67,"10",2020,"Adelaide","Ben Crocker"
"3705",67,"10",2020,"Richmond","Trent Cotchin"
"3706",66,"10",2020,"Brisbane Lions","Darcy Gardiner"
"3707",66,"10",2020,"Essendon","Kyle Langford"
"3708",66,"10",2020,"Port Adelaide","Dan Houston"
"3709",65,"10",2020,"Melbourne","James Harmes"
"3710",65,"10",2020,"Sydney","Dane Rampe"
"3711",65,"10",2020,"Western Bulldogs","Zaine Cordy"
"3712",65,"10",2020,"Adelaide","David Mackay"
"3713",65,"10",2020,"Port Adelaide","Tom Clurey"
"3714",64,"10",2020,"Melbourne","Nathan Jones"
"3715",64,"10",2020,"Port Adelaide","Mitchell Georgiades"
"3716",64,"10",2020,"Collingwood","John Noble"
"3717",63,"10",2020,"St Kilda","Jack Sinclair"
"3718",63,"10",2020,"Port Adelaide","Sam Mayes"
"3719",62,"10",2020,"North Melbourne","Jasper Pittard"
"3720",62,"10",2020,"North Melbourne","Shaun Atley"
"3721",62,"10",2020,"Sydney","Robbie Fox"
"3722",61,"10",2020,"Port Adelaide","Justin Westhoff"
"3723",61,"10",2020,"Greater Western Sydney","Lachlan Keeffe"
"3724",60,"10",2020,"St Kilda","Max King"
"3725",60,"10",2020,"Gold Coast","Noah Anderson"
"3726",60,"10",2020,"Essendon","Matt Guelfi"
"3727",60,"10",2020,"North Melbourne","Aaron Hall"
"3728",59,"10",2020,"Geelong","Zach Guthrie"
"3729",59,"10",2020,"St Kilda","Ed Phillips"
"3730",59,"10",2020,"Adelaide","Harry Schoenberg"
"3731",59,"10",2020,"Essendon","Will Snelling"
"3732",59,"10",2020,"St Kilda","Zak Jones"
"3733",59,"10",2020,"Western Bulldogs","Jason Johannisen"
"3734",59,"10",2020,"Port Adelaide","Karl Amon"
"3735",58,"10",2020,"Geelong","Zach Tuohy"
"3736",58,"10",2020,"North Melbourne","Ben McKay"
"3737",58,"10",2020,"Western Bulldogs","Alex Keath"
"3738",57,"10",2020,"Melbourne","Michael Hibberd"
"3739",57,"10",2020,"St Kilda","Jade Gresham"
"3740",57,"10",2020,"Gold Coast","Lachie Weller"
"3741",57,"10",2020,"Adelaide","Fischer McAsey"
"3742",57,"10",2020,"Geelong","Joel Selwood"
"3743",56,"10",2020,"Geelong","Jed Bews"
"3744",56,"10",2020,"Gold Coast","Ben King"
"3745",56,"10",2020,"Gold Coast","Nick Holman"
"3746",55,"10",2020,"Essendon","Aaron Francis"
"3747",55,"10",2020,"Sydney","Tom Papley"
"3748",55,"10",2020,"Essendon","Dylan Shiel"
"3749",55,"10",2020,"St Kilda","Ben Paton"
"3750",55,"10",2020,"Gold Coast","Connor Budarick"
"3751",55,"10",2020,"Geelong","Lachie Henderson"
"3752",54,"10",2020,"Brisbane Lions","Noah Answerth"
"3753",54,"10",2020,"Richmond","Mabior Chol"
"3754",54,"10",2020,"Geelong","Tom Atkins"
"3755",54,"10",2020,"North Melbourne","Lachlan Hosie"
"3756",54,"10",2020,"Richmond","Sydney Stack"
"3757",54,"10",2020,"Adelaide","Jake Kelly"
"3758",54,"10",2020,"Adelaide","Darcy Fogarty"
"3759",53,"10",2020,"Sydney","Harry Cunningham"
"3760",53,"10",2020,"Richmond","Dylan Grimes"
"3761",53,"10",2020,"Gold Coast","Jack Bowes"
"3762",53,"10",2020,"Greater Western Sydney","Jye Caldwell"
"3763",52,"10",2020,"St Kilda","Tim Membrey"
"3764",52,"10",2020,"Adelaide","Lachlan Sholl"
"3765",52,"10",2020,"Richmond","Jack Ross"
"3766",50,"10",2020,"Gold Coast","Alex Sexton"
"3767",50,"10",2020,"Adelaide","Reilly O'Brien"
"3768",50,"10",2020,"Port Adelaide","Xavier Duursma"
"3769",49,"10",2020,"North Melbourne","Cameron Zurhaar"
"3770",49,"10",2020,"Greater Western Sydney","Jeremy Finlayson"
"3771",49,"10",2020,"Greater Western Sydney","Lachlan Ash"
"3772",49,"10",2020,"Geelong","Harry Taylor"
"3773",48,"10",2020,"North Melbourne","Majak Daw"
"3774",48,"10",2020,"Greater Western Sydney","Harry Perryman"
"3775",48,"10",2020,"Essendon","Conor McKenna"
"3776",48,"10",2020,"Gold Coast","Sean Lemmens"
"3777",48,"10",2020,"Western Bulldogs","Ed Richards"
"3778",48,"10",2020,"Melbourne","Jay Lockhart"
"3779",47,"10",2020,"Richmond","Jason Castagna"
"3780",46,"10",2020,"North Melbourne","Jack Mahony"
"3781",46,"10",2020,"Greater Western Sydney","Harry Himmelberg"
"3782",45,"10",2020,"Brisbane Lions","Jack Payne"
"3783",45,"10",2020,"Collingwood","Ben Reid"
"3784",45,"10",2020,"Sydney","James Bell"
"3785",45,"10",2020,"Brisbane Lions","Brandon Starcevich"
"3786",45,"10",2020,"Greater Western Sydney","Zac Langdon"
"3787",44,"10",2020,"Brisbane Lions","Cameron Ellis-Yolmen"
"3788",43,"10",2020,"Port Adelaide","Boyd Woodcock"
"3789",43,"10",2020,"Collingwood","Trey Ruscoe"
"3790",42,"10",2020,"Adelaide","Ned McHenry"
"3791",42,"10",2020,"Melbourne","Harley Bennell"
"3792",42,"10",2020,"Richmond","Nathan Broad"
"3793",41,"10",2020,"Melbourne","Aaron vandenBerg"
"3794",41,"10",2020,"Brisbane Lions","Eric Hipwood"
"3795",40,"10",2020,"Richmond","Jack Higgins"
"3796",40,"10",2020,"Western Bulldogs","Hayden Crozier"
"3797",37,"10",2020,"Western Bulldogs","Easton Wood"
"3798",37,"10",2020,"Melbourne","Adam Tomlinson"
"3799",37,"10",2020,"Western Bulldogs","Roarke Smith"
"3800",36,"10",2020,"Port Adelaide","Kane Farrell"
"3801",35,"10",2020,"Brisbane Lions","Cam Rayner"
"3802",35,"10",2020,"Richmond","Derek Eggmolesse-Smith"
"3803",34,"10",2020,"Essendon","James Stewart"
"3804",34,"10",2020,"Gold Coast","Jeremy Sharp"
"3805",31,"10",2020,"Greater Western Sydney","Phil Davis"
"3806",31,"10",2020,"Geelong","Bradley Close"
"3807",31,"10",2020,"Adelaide","Chayce Jones"
"3808",30,"10",2020,"Sydney","Lewis Melican"
"3809",29,"10",2020,"Western Bulldogs","Laitham Vandermeer"
"3810",28,"10",2020,"Richmond","Ivan Soldo"
"3811",28,"10",2020,"Collingwood","Isaac Quaynor"
"3812",28,"10",2020,"Gold Coast","Charlie Ballard"
"3813",26,"10",2020,"North Melbourne","Aiden Bonar"
"3814",26,"10",2020,"Brisbane Lions","Sam Skinner"
"3815",26,"10",2020,"Adelaide","Taylor Walker"
"3816",26,"10",2020,"Sydney","Elijah Taylor"
"3817",22,"10",2020,"Melbourne","Alex Neal-Bullen"
"3818",20,"10",2020,"Western Bulldogs","Cody Weightman"
"3819",20,"10",2020,"Brisbane Lions","Connor Ballenden"
"3820",19,"10",2020,"Essendon","Shaun McKernan"
"3821",14,"10",2020,"Western Bulldogs","Josh Bruce"
"3822",14,"10",2020,"Sydney","Aliir Aliir"
"3823",12,"10",2020,"St Kilda","Ben Long"
"3824",11,"10",2020,"Sydney","Matthew Ling"
"3825",10,"10",2020,"Essendon","Jacob Townsend"
"3826",4,"10",2020,"Adelaide","Will Hamill"
"3827",0,"10",2020,"North Melbourne","Ben Brown"
"3828",0,"10",2020,"Collingwood","Will Hoskin-Elliott"
"3829",189,"11",2020,"Port Adelaide","Ollie Wines"
"3830",185,"11",2020,"Adelaide","Rory Laird"
"3831",183,"11",2020,"Western Bulldogs","Jack Macrae"
"3832",167,"11",2020,"Brisbane Lions","Lachie Neale"
"3833",163,"11",2020,"Brisbane Lions","Dayne Zorko"
"3834",160,"11",2020,"Melbourne","Christian Petracca"
"3835",154,"11",2020,"Geelong","Sam Menegola"
"3836",150,"11",2020,"Fremantle","Andrew Brayshaw"
"3837",139,"11",2020,"Fremantle","Sean Darcy"
"3838",138,"11",2020,"North Melbourne","Luke McDonald"
"3839",138,"11",2020,"Western Bulldogs","Marcus Bontempelli"
"3840",138,"11",2020,"Brisbane Lions","Jarryd Lyons"
"3841",138,"11",2020,"Port Adelaide","Peter Ladhams"
"3842",137,"11",2020,"Melbourne","Clayton Oliver"
"3843",137,"11",2020,"West Coast","Dom Sheed"
"3844",137,"11",2020,"Essendon","Zach Merrett"
"3845",136,"11",2020,"Geelong","Gary Rohan"
"3846",134,"11",2020,"Fremantle","Adam Cerra"
"3847",133,"11",2020,"Port Adelaide","Robbie Gray"
"3848",131,"11",2020,"North Melbourne","Trent Dumont"
"3849",130,"11",2020,"Fremantle","Nat Fyfe"
"3850",129,"11",2020,"Port Adelaide","Travis Boak"
"3851",129,"11",2020,"West Coast","Nic Naitanui"
"3852",129,"11",2020,"Essendon","Dylan Shiel"
"3853",128,"11",2020,"Brisbane Lions","Eric Hipwood"
"3854",128,"11",2020,"Collingwood","Taylor Adams"
"3855",127,"11",2020,"Gold Coast","Lachie Weller"
"3856",126,"11",2020,"Geelong","Tom Hawkins"
"3857",124,"11",2020,"Western Bulldogs","Tim English"
"3858",124,"11",2020,"Essendon","Jordan Ridley"
"3859",119,"11",2020,"Port Adelaide","Zak Butters"
"3860",117,"11",2020,"Port Adelaide","Charlie Dixon"
"3861",117,"11",2020,"Geelong","Patrick Dangerfield"
"3862",117,"11",2020,"Brisbane Lions","Hugh McCluggage"
"3863",115,"11",2020,"West Coast","Jack Darling"
"3864",114,"11",2020,"Essendon","Darcy Parish"
"3865",114,"11",2020,"Carlton","Sam Walsh"
"3866",113,"11",2020,"Melbourne","Angus Brayshaw"
"3867",113,"11",2020,"Geelong","Mark O'Connor"
"3868",113,"11",2020,"Brisbane Lions","Oscar McInerney"
"3869",112,"11",2020,"Geelong","Rhys Stanley"
"3870",111,"11",2020,"Brisbane Lions","Zac Bailey"
"3871",110,"11",2020,"West Coast","Elliot Yeo"
"3872",109,"11",2020,"Collingwood","Jack Crisp"
"3873",109,"11",2020,"Fremantle","Brennan Cox"
"3874",109,"11",2020,"Essendon","Andrew McGrath"
"3875",108,"11",2020,"Port Adelaide","Dan Houston"
"3876",106,"11",2020,"Adelaide","Reilly O'Brien"
"3877",106,"11",2020,"Gold Coast","Jack Bowes"
"3878",105,"11",2020,"Adelaide","Brodie Smith"
"3879",104,"11",2020,"Port Adelaide","Tom Rockliff"
"3880",104,"11",2020,"Fremantle","David Mundy"
"3881",103,"11",2020,"Richmond","Nick Vlastuin"
"3882",103,"11",2020,"North Melbourne","Robbie Tarrant"
"3883",103,"11",2020,"St Kilda","Ed Phillips"
"3884",102,"11",2020,"Collingwood","Darcy Cameron"
"3885",102,"11",2020,"Carlton","Will Setterfield"
"3886",102,"11",2020,"Hawthorn","Tom Mitchell"
"3887",102,"11",2020,"Carlton","Marc Murphy"
"3888",102,"11",2020,"Adelaide","Tom Doedee"
"3889",102,"11",2020,"West Coast","Liam Duggan"
"3890",101,"11",2020,"Melbourne","Tom McDonald"
"3891",101,"11",2020,"West Coast","Jackson Nelson"
"3892",101,"11",2020,"Collingwood","Brayden Maynard"
"3893",100,"11",2020,"Fremantle","Luke Ryan"
"3894",100,"11",2020,"Geelong","Tom Stewart"
"3895",100,"11",2020,"Adelaide","Matt Crouch"
"3896",100,"11",2020,"Geelong","Mitch Duncan"
"3897",100,"11",2020,"North Melbourne","Todd Goldstein"
"3898",100,"11",2020,"Collingwood","Brodie Grundy"
"3899",100,"11",2020,"Brisbane Lions","Alex Witherden"
"3900",99,"11",2020,"Collingwood","Brody Mihocek"
"3901",99,"11",2020,"Geelong","Mark Blicavs"
"3902",97,"11",2020,"Carlton","Matthew Kennedy"
"3903",97,"11",2020,"North Melbourne","Luke Davies-Uniacke"
"3904",97,"11",2020,"Hawthorn","James Sicily"
"3905",97,"11",2020,"Fremantle","Nathan Wilson"
"3906",97,"11",2020,"Essendon","David Zaharakis"
"3907",96,"11",2020,"Hawthorn","James Worpel"
"3908",96,"11",2020,"West Coast","Andrew Gaff"
"3909",96,"11",2020,"Carlton","Zac Fisher"
"3910",95,"11",2020,"Collingwood","Josh Thomas"
"3911",95,"11",2020,"Gold Coast","Jarrod Witts"
"3912",94,"11",2020,"Port Adelaide","Hamish Hartlett"
"3913",94,"11",2020,"Hawthorn","Ben McEvoy"
"3914",94,"11",2020,"Adelaide","Tyson Stengle"
"3915",94,"11",2020,"Fremantle","Reece Conca"
"3916",93,"11",2020,"Carlton","Patrick Cripps"
"3917",93,"11",2020,"Collingwood","Steele Sidebottom"
"3918",91,"11",2020,"Melbourne","Jake Lever"
"3919",91,"11",2020,"Carlton","Ed Curnow"
"3920",90,"11",2020,"St Kilda","Ben Long"
"3921",90,"11",2020,"West Coast","Tom Barrass"
"3922",89,"11",2020,"Essendon","Adam Saad"
"3923",89,"11",2020,"St Kilda","Rowan Marshall"
"3924",89,"11",2020,"Richmond","Kamdyn McIntosh"
"3925",89,"11",2020,"West Coast","Josh Rotham"
"3926",89,"11",2020,"Collingwood","John Noble"
"3927",89,"11",2020,"Collingwood","Tom Phillips"
"3928",89,"11",2020,"Gold Coast","Brandon Ellis"
"3929",89,"11",2020,"St Kilda","Jack Sinclair"
"3930",88,"11",2020,"Hawthorn","Sam Frost"
"3931",88,"11",2020,"Fremantle","Rory Lobb"
"3932",88,"11",2020,"Hawthorn","Luke Breust"
"3933",88,"11",2020,"St Kilda","Jack Billings"
"3934",87,"11",2020,"Carlton","Tom Williamson"
"3935",87,"11",2020,"Hawthorn","Will Day"
"3936",87,"11",2020,"Western Bulldogs","Caleb Daniel"
"3937",87,"11",2020,"Western Bulldogs","Josh Dunkley"
"3938",87,"11",2020,"Brisbane Lions","Callum Ah Chee"
"3939",87,"11",2020,"Western Bulldogs","Bailey Williams"
"3940",87,"11",2020,"Gold Coast","Sam Day"
"3941",86,"11",2020,"Geelong","Jack Steven"
"3942",86,"11",2020,"Hawthorn","Jack Gunston"
"3943",86,"11",2020,"Melbourne","Sam Weideman"
"3944",86,"11",2020,"Essendon","Aaron Francis"
"3945",86,"11",2020,"St Kilda","Jack Steele"
"3946",86,"11",2020,"Melbourne","Ed Langdon"
"3947",85,"11",2020,"Gold Coast","Hugh Greenwood"
"3948",85,"11",2020,"Gold Coast","Izak Rankine"
"3949",85,"11",2020,"Richmond","Jayden Short"
"3950",85,"11",2020,"Western Bulldogs","Patrick Lipinski"
"3951",84,"11",2020,"Port Adelaide","Karl Amon"
"3952",84,"11",2020,"Richmond","Shai Bolton"
"3953",83,"11",2020,"North Melbourne","Nick Larkey"
"3954",83,"11",2020,"North Melbourne","Jared Polec"
"3955",82,"11",2020,"Fremantle","Caleb Serong"
"3956",82,"11",2020,"Richmond","Ivan Soldo"
"3957",82,"11",2020,"Essendon","James Stewart"
"3958",82,"11",2020,"Richmond","Jack Ross"
"3959",82,"11",2020,"Adelaide","Ben Keays"
"3960",81,"11",2020,"Gold Coast","Brayden Fiorini"
"3961",81,"11",2020,"Port Adelaide","Boyd Woodcock"
"3962",81,"11",2020,"Melbourne","Tom Sparrow"
"3963",81,"11",2020,"Western Bulldogs","Tom Liberatore"
"3964",80,"11",2020,"North Melbourne","Aaron Hall"
"3965",80,"11",2020,"Essendon","Will Snelling"
"3966",80,"11",2020,"Fremantle","James Aish"
"3967",80,"11",2020,"Gold Coast","Jack Lukosius"
"3968",79,"11",2020,"Carlton","Liam Jones"
"3969",79,"11",2020,"Adelaide","Andrew McPherson"
"3970",79,"11",2020,"Geelong","Jed Bews"
"3971",79,"11",2020,"Geelong","Zach Tuohy"
"3972",79,"11",2020,"Richmond","Mabior Chol"
"3973",78,"11",2020,"Melbourne","Charlie Spargo"
"3974",78,"11",2020,"West Coast","Luke Shuey"
"3975",78,"11",2020,"Melbourne","Michael Hibberd"
"3976",78,"11",2020,"St Kilda","Dean Kent"
"3977",78,"11",2020,"Essendon","Kyle Langford"
"3978",77,"11",2020,"Brisbane Lions","Noah Answerth"
"3979",77,"11",2020,"West Coast","Jamie Cripps"
"3980",76,"11",2020,"St Kilda","Jack Bytel"
"3981",76,"11",2020,"Richmond","Daniel Rioli"
"3982",76,"11",2020,"Hawthorn","Harry Morrison"
"3983",76,"11",2020,"Collingwood","Jordan Roughead"
"3984",76,"11",2020,"West Coast","Josh J. Kennedy"
"3985",76,"11",2020,"Geelong","Brandan Parfitt"
"3986",75,"11",2020,"Melbourne","Mitch Hannan"
"3987",75,"11",2020,"Fremantle","Matt Taberner"
"3988",75,"11",2020,"Collingwood","Lynden Dunn"
"3989",75,"11",2020,"North Melbourne","Jamie Macmillan"
"3990",75,"11",2020,"Hawthorn","Jack Scrimshaw"
"3991",75,"11",2020,"Collingwood","Brayden Sier"
"3992",74,"11",2020,"Richmond","Dustin Martin"
"3993",74,"11",2020,"North Melbourne","Shaun Higgins"
"3994",74,"11",2020,"Essendon","Martin Gleeson"
"3995",74,"11",2020,"Port Adelaide","Jarrod Lienert"
"3996",74,"11",2020,"North Melbourne","Jy Simpkin"
"3997",74,"11",2020,"Gold Coast","Noah Anderson"
"3998",74,"11",2020,"St Kilda","Jade Gresham"
"3999",73,"11",2020,"Fremantle","Brett Bewley"
"4000",73,"11",2020,"West Coast","Tim Kelly"
"4001",73,"11",2020,"Fremantle","Ethan Hughes"
"4002",73,"11",2020,"Geelong","Joel Selwood"
"4003",73,"11",2020,"St Kilda","Jake Carlisle"
"4004",73,"11",2020,"Melbourne","Luke Jackson"
"4005",72,"11",2020,"Collingwood","Rupert Wills"
"4006",72,"11",2020,"Carlton","Jack Newnes"
"4007",72,"11",2020,"Carlton","Sam Petrevski-Seton"
"4008",72,"11",2020,"Carlton","Marc Pittonet"
"4009",72,"11",2020,"Richmond","Dylan Grimes"
"4010",72,"11",2020,"Melbourne","Bayley Fritsch"
"4011",72,"11",2020,"Fremantle","Mitchell Crowden"
"4012",72,"11",2020,"Adelaide","Paul Seedsman"
"4013",72,"11",2020,"West Coast","Oscar Allen"
"4014",72,"11",2020,"Richmond","Jack Riewoldt"
"4015",71,"11",2020,"Adelaide","Lachlan Sholl"
"4016",71,"11",2020,"Brisbane Lions","Jarrod Berry"
"4017",71,"11",2020,"Port Adelaide","Darcy Byrne-Jones"
"4018",71,"11",2020,"Western Bulldogs","Jason Johannisen"
"4019",71,"11",2020,"Geelong","Cameron Guthrie"
"4020",70,"11",2020,"Collingwood","Josh Daicos"
"4021",70,"11",2020,"Essendon","Tom Bellchambers"
"4022",70,"11",2020,"Adelaide","Luke Brown"
"4023",70,"11",2020,"Brisbane Lions","Daniel Rich"
"4024",70,"11",2020,"North Melbourne","Shaun Atley"
"4025",70,"11",2020,"Carlton","Sam Docherty"
"4026",70,"11",2020,"Western Bulldogs","Mitch Wallis"
"4027",69,"11",2020,"West Coast","Brad Sheppard"
"4028",69,"11",2020,"Brisbane Lions","Daniel McStay"
"4029",69,"11",2020,"Essendon","Dylan Clarke"
"4030",69,"11",2020,"Collingwood","Callum L. Brown"
"4031",69,"11",2020,"Geelong","Gryan Miers"
"4032",68,"11",2020,"Geelong","Bradley Close"
"4033",68,"11",2020,"West Coast","Shannon Hurn"
"4034",68,"11",2020,"North Melbourne","Ben McKay"
"4035",68,"11",2020,"Essendon","Anthony McDonald-Tipungwuti"
"4036",68,"11",2020,"Collingwood","Jaidyn Stephenson"
"4037",68,"11",2020,"Geelong","Lachie Henderson"
"4038",68,"11",2020,"Western Bulldogs","Bailey Smith"
